hole_id,east,north,elevation,from,to,final_depth,sample_length,dip_direction,dip,cu_perc,lithology,hole_radius
DH-001,8571.40061415,243374.54628098,606.17113856,17.4,22.4,70.75,5,152.59069031,62.00087565,0.82,TnP,1
DH-001,8572.37249184,243372.65733141,602.17579321,22.4,26.45,70.75,4.05,153.00000108,62.00000105,1.47,TnP,1
DH-002,8550.81464621,243413.4818527,605.66063252,24.4,28.45,79.65,4.05,151.00000105,61.00000103,0.41,TnP,1
DH-003,8525.19034608,243461.61532718,621.69785571,0.5,5.5,50.25,5,152.00000105,58.000001,0.57,TnP,1
DH-003,8526.4464508,243459.28248717,617.45760616,5.5,10.5,50.25,5,151.39999905,58.0009422,0.71,TnP,1
DH-004,8571.82884556,243469.50557916,614.48082416,8.1,12.45,54.75,4.35,153.00000108,59.99837253,0.88,TnP,1
DH-004,8573.77979106,243465.62650066,607.14479793,16.3,21.3,54.75,5,153.90719098,59.0003254,0.75,TnP,1
DH-005,8556.09655705,243499.52523973,605.02934214,19.25,24.25,65.7,5,151.00000103,61.95000108,1.33,TnP,1
DH-005,8557.23254005,243497.46889107,600.61562093,24.25,29.25,65.7,5,151.16522626,62.00049999,1.5,TnP,1
DH-006,8534.96098815,243538.46120619,610.11647713,37.7,42.7,80,5,154.00000109,62.00000106,0.63,GnP,1
DH-007,8369.54430398,243364.92899615,702.91065639,2.6,7.6,111.65,5,172.0000014,60.10209908,0.56,TnP,1
DH-007,8369.81053599,243363.03465701,699.58103191,7.6,10.28,111.65,2.68,172.0000014,60.15773225,0.4,TnP,1
DH-007,8370.72357761,243356.53802831,688.080857,19.68,24.68,111.65,5,172.0000014,60.42429015,0.46,TnP,1
DH-007,8370.99198943,243354.62817896,684.67964438,24.68,27.5,111.65,2.82,172.0000014,60.48198172,0.4,TnP,1
DH-007,8372.12638189,243346.55655717,670.18440667,40.22,45.22,111.65,5,172.00000139,60.80859573,0.41,GnP,1
DH-007,8372.44434881,243344.29410499,666.08849539,45.22,49.6,111.65,4.38,172.0000014,60.89160865,0.57,GnP,1
DH-007,8373.33768511,243337.97322734,654.60294542,58.05,63.05,111.65,5,171.84739654,60.85182331,0.75,GnP,1
DH-007,8373.68560767,243335.55919899,650.23816536,63.05,68.05,111.65,5,171.75015695,60.75659148,0.78,GnP,1
DH-007,8373.99161797,243333.45670765,646.44808232,68.05,71.74,111.65,3.69,171.67675486,60.68428161,0.99,GnP,1
DH-007,8374.4616283,243330.27416931,640.73701579,73.95,78.95,111.65,5,171.53561027,60.54420435,1.36,MzP,1
DH-007,8374.75399186,243328.31513901,637.23316597,78.95,82,111.65,3.05,171.47307357,60.48170248,1.18,MzP,1
DH-007,8375.75087454,243321.77290421,625.61034572,91.35,96.35,111.65,5,171.20020299,60.20579099,0.79,MzP,1
DH-007,8376.13343644,243319.31453093,621.27325191,96.35,101.35,111.65,5,171.10955128,60.11296474,1.1,MzP,1
DH-008,8358.68921457,243433.24395136,676.56370268,8.77,13.77,99.7,5,175.00000145,58.91644973,0.59,TnP,1
DH-008,8358.86702552,243431.21156293,673.19338998,13.77,16.65,99.7,2.88,175.00000145,58.63128077,0.87,TnP,1
DH-008,8359.18317462,243427.59796219,667.33704162,19.6,24.6,99.7,5,175.00000145,57.88827904,0.64,TnP,1
DH-008,8359.41622813,243424.9341483,663.11202448,24.6,29.6,99.7,5,175.00000145,57.45277884,1.3,TnP,1
DH-008,8359.6519768,243422.23952869,658.90627426,29.6,34.6,99.7,5,175.00000145,57.05333418,1.28,TnP,1
DH-008,8359.8891625,243419.52848377,654.71141149,34.6,39.6,99.7,5,175.00000145,57.00000097,0.97,TnP,1
DH-008,8360.1265046,243416.81565117,650.51805865,39.6,44.6,99.7,5,175.00000145,57.00000098,0.65,GnP,1
DH-008,8360.3638467,243414.10281858,646.32470581,44.6,49.6,99.7,5,175.00000145,57.00000096,0.94,GnP,1
DH-008,8360.60118879,243411.38998598,642.13135297,49.6,54.6,99.7,5,175.00000145,57.00000097,1.38,GnP,1
DH-008,8360.83853089,243408.67715339,637.93800013,54.6,59.6,99.7,5,175.00000145,57.00000096,1.57,GnP,1
DH-008,8361.07587299,243405.96432079,633.74464729,59.6,64.6,99.7,5,175.00000145,57.00000096,1.29,GnP,1
DH-008,8361.31321509,243403.2514882,629.55129445,64.6,69.6,99.7,5,175.00000145,57.00000098,1.35,GnP,1
DH-008,8361.55055719,243400.5386556,625.35794161,69.6,74.6,99.7,5,175.00000145,57.00000097,1.49,GnP,1
DH-008,8361.75562076,243398.19476824,621.73488475,74.6,78.24,99.7,3.64,175.00000145,57.00000099,1.25,MzP,1
DH-009,8358.19,243439.95,675.85,7.92,12.92,78.05,5,0,90,0.83,TnP,1
DH-009,8358.19,243439.95,670.85,12.92,17.92,78.05,5,183.57633444,90.00000152,1.18,TnP,1
DH-009,8358.19,243439.95,665.85,17.92,22.92,78.05,5,180,90.00000152,0.86,TnP,1
DH-009,8358.19,243439.95,655.27,29.55,32.45,78.05,2.9,0,90,0.2,TnP,1
DH-009,8358.19,243439.95,650.905,33.18,37.55,78.05,4.37,0,90.00000152,0.43,TnP,1
DH-009,8358.19,243439.95,641.5,42.8,46.74,78.05,3.94,0,90,0.79,GnP,1
DH-010,8364.98649181,243387.51712712,683.87865778,1.5,4.9,80.8,3.4,200.00000034,50.00000085,0.6,TnP,1
DH-010,8363.64542931,243383.83258821,679.20578668,6.8,11.8,80.8,5,200.00000034,50.00000085,0.83,TnP,1
DH-010,8360.28178076,243374.59103977,667.4853067,22.1,27.1,80.8,5,200.00000034,50.00000085,1.12,TnP,1
DH-010,8358.61094881,243370.00046669,661.66336893,29.7,34.7,80.8,5,200.00000034,50.00000085,1.09,TnP,1
DH-010,8357.67660199,243367.4333699,658.40768005,34.7,38.2,80.8,3.5,200.00000035,50.00000087,0.81,TnP,1
DH-010,8353.47753746,243355.89653493,643.77623118,53.05,58.05,80.8,5,200.00000035,50.00000087,0.94,GnP,1
DH-010,8351.34502825,243350.03751403,636.34560009,62.75,67.75,80.8,5,200.00000034,50.00000085,0.99,GnP,1
DH-011,8384.7,243455.96,673.385,5.45,8.54,79,3.09,0,90,0.49,TnP,1
DH-011,8384.7,243455.96,667.36,10.56,15.48,79,4.92,0,90,0.78,TnP,1
DH-011,8384.7,243455.96,648.265,30.1,34.13,79,4.03,0,90,0.53,TnP,1
DH-011,8384.7,243455.96,621.495,57.18,60.59,79,3.41,0,90,0.66,GnP,1
DH-012,8387.81436015,243450.6254029,670.05369368,9.5,14.5,116.25,5,151.06520764,58.59729746,1.04,TnP,1
DH-012,8394.23623157,243438.52288133,648.80591971,34.8,39.8,116.25,5,153.01946796,55.66923801,0.58,TnP,1
DH-012,8395.51718894,243435.98936689,644.68940363,39.8,44.8,116.25,5,153.33563657,55.14684406,0.95,GnP,1
DH-012,8396.64034552,243433.74045113,641.10803018,44.8,48.55,116.25,3.75,153.62725705,54.65182446,0.87,GnP,1
DH-012,8398.41955493,243430.11766048,635.50634796,51.07,56.07,116.25,5,153.97064005,53.84506998,1.12,GnP,1
DH-012,8399.72394316,243427.4518229,631.47852196,56.07,61.07,116.25,5,153.88501486,53.38656945,1.34,GnP,1
DH-012,8401.77485,243423.27989578,625.30053934,63.8,68.8,116.25,5,153.74869532,52.63554716,1.3,GnP,1
DH-012,8403.12501293,243420.54668583,621.33837809,68.8,73.8,116.25,5,153.67435396,52.21473432,1.39,GnP,1
DH-012,8404.49248818,243417.78800493,617.40112862,73.8,78.8,116.25,5,153.59095291,51.73289964,1.14,MzP,1
DH-012,8406.56862988,243413.61806971,611.56878945,81.75,85.79,116.25,4.04,153.46929467,51.01103336,0.91,MzP,1
DH-013,8413.07282251,243406.86470963,677.6949763,0,5,86.7,5,150.31768446,59.94377383,0.34,TnP,1
DH-014,8427.52607719,243382.50119737,691.21071661,10.94,15.35,105.6,4.41,149.46267286,59.74009124,0.37,TnP,1
DH-014,8436.93442343,243366.99790527,660.56535373,46.75,50.76,105.6,4.01,148.04837298,59.0252634,0.31,GnP,1
DH-014,8443.14494677,243357.13970742,641.6213641,69.28,72.71,105.6,3.43,147.55994535,57.74132507,0.45,GnP,1
DH-014,8445.77767309,243353.01225881,633.9467596,77.6,82.6,105.6,5,147.37738383,57.19156219,0.64,MzP,1
DH-014,8447.24594071,243350.72268912,629.75179278,82.6,87.6,105.6,5,147.28009433,56.8916286,0.57,MzP,1
DH-014,8448.7300763,243348.41693101,625.57070587,87.6,92.6,105.6,5,147.18437058,56.59167108,0.71,MzP,1
DH-014,8450.23009693,243346.09495822,621.40345246,92.6,97.6,105.6,5,147.09017829,56.29171711,1.17,MzP,1
DH-014,8451.65350476,243343.89877258,617.49882857,97.6,102,105.6,4.4,147.00811134,56.02642175,0.94,MzP,1
DH-015,8357.87461253,243492.05850456,712.1438536,15.95,20.57,142.3,4.62,163.42655154,58.78367611,0.4,TnP,1
DH-015,8359.59360959,243486.23446393,702.27430406,28.6,31.1,142.3,2.5,163.68216166,58.01075112,0.84,TnP,1
DH-015,8362.22659789,243477.1329458,687.4411338,44.95,49.95,142.3,5,164.00000126,56.94400335,0.35,GnP,1
DH-015,8363.58482673,243472.39623891,679.89790907,53.96,58.96,142.3,5,164.00000126,56.7394501,1.09,GnP,1
DH-015,8364.34178893,243469.75639799,675.71964244,58.96,63.96,142.3,5,164.00000126,56.62958005,0.47,GnP,1
DH-015,8365.10095056,243467.10888677,671.54669102,63.96,68.96,142.3,5,164.00000127,56.51971834,0.47,GnP,1
DH-015,8366.97988477,243460.55626445,661.29063966,77.2,80.35,142.3,3.15,164.00000126,56.24944065,0.92,MzP,1
DH-015,8370.05686968,243449.65342593,644.5331622,96.5,101.5,142.3,5,165.06175706,55.41586912,0.45,MzP,1
DH-015,8370.77747544,243446.89673143,640.42552659,101.5,106.5,142.3,5,165.63704338,55.08806194,0.96,MzP,1
DH-015,8371.46967678,243444.13833913,636.37483618,106.5,111.4,142.3,4.9,166.19201137,54.7640449,0.51,MzP,1
DH-016,8377.80491933,243394.94352744,678.56389802,0,5,82.7,5,151.75296753,59.52959269,0.46,TnP,1
DH-016,8378.99504197,243392.66930749,674.27057984,5,10,82.7,5,152.98487698,58.72087628,0.53,TnP,1
DH-016,8384.22272746,243381.15062248,654.91374601,28.15,33.15,82.7,5,158.03177008,54.82241684,0.96,TnP,1
DH-016,8388.63018115,243369.3427738,638.0723759,49.8,53.55,82.7,3.75,160.00000119,51.95883746,1.07,GnP,1
DH-016,8393.22692176,243356.71333279,621.52328697,70.5,75.5,82.7,5,160.0000012,49.82407851,1.2,GnP,1
DH-016,8394.33556873,243353.66735026,617.71558979,75.5,80.5,82.7,5,160.0000012,49.36092615,1.17,MzP,1
DH-017,8370.556761,243408.59339516,678.14973066,0,5,84.1,5,150.84630131,59.54910118,0.76,TnP,1
DH-017,8371.81128624,243406.35640873,673.85473774,5,10,84.1,5,150.58827397,58.7635985,0.87,TnP,1
DH-017,8373.10448884,243404.07442521,669.59814778,10,15,84.1,5,150.33402621,57.95270683,1.2,TnP,1
DH-017,8375.47845731,243399.94498289,662.20936095,18.8,23.8,84.1,5,149.87589947,56.39164757,0.79,TnP,1
DH-017,8376.88517917,243397.53113083,658.06690505,23.8,28.8,84.1,5,149.66151792,55.61360309,0.56,TnP,1
DH-017,8378.33051749,243395.07239478,653.96309266,28.8,33.8,84.1,5,149.44352926,54.78909208,0.87,TnP,1
DH-017,8379.69339411,243392.77176412,650.22045083,33.8,38,84.1,4.2,149.25762534,54.05799424,1.06,TnP,1
DH-017,8385.45792352,243383.20493349,635.52573163,51.85,56.85,84.1,5,148.65381568,51.69351695,1.56,GnP,1
DH-017,8387.0818259,243380.54561668,631.61641647,56.85,61.85,84.1,5,148.52650891,51.19297804,0.94,GnP,1
DH-018,8363.55102132,243421.84768836,678.33796184,0,5,82.3,5,151.00000104,59.64953417,0.38,TnP,1
DH-018,8364.78709864,243419.61774584,674.0359009,5,10,82.3,5,151.00000105,59.04421201,0.55,TnP,1
DH-018,8366.04475845,243417.34886749,669.76218907,10,15,82.3,5,151.00000104,58.44045051,0.62,TnP,1
DH-018,8367.32386421,243415.04129961,665.51666812,15,20,82.3,5,151.00000102,57.84197756,0.83,TnP,1
DH-018,8368.62474715,243412.69444466,661.3009359,20,25,82.3,5,151.00000105,57.20492201,1.3,TnP,1
DH-018,8369.94823946,243410.30680133,657.11464189,25,30,82.3,5,151.00000104,56.57777035,1.79,TnP,1
DH-018,8371.29469918,243407.8777237,652.95641504,30,35,82.3,5,151.00000104,55.94415057,1.33,TnP,1
DH-018,8372.66321156,243405.40886201,648.82852096,35,40,82.3,5,151.00000104,55.32466543,1.21,TnP,1
DH-018,8374.05338197,243402.90718563,644.72724426,40,45,82.3,5,150.87926795,54.85860153,0.76,GnP,1
DH-018,8375.46057765,243400.39426734,640.63860291,45,50,82.3,5,150.6244874,54.81844036,0.83,GnP,1
DH-018,8377.62422382,243396.57706912,634.43341868,52.6,57.6,82.3,5,150.25087154,54.63500214,1.15,GnP,1
DH-018,8379.06762187,243394.06399056,630.35924167,57.6,62.6,82.3,5,150.00729113,54.51388731,1.15,GnP,1
DH-018,8380.52610671,243391.54956855,626.29123433,62.6,67.6,82.3,5,149.76152209,54.39045285,1.02,GnP,1
DH-018,8382.0003519,243389.03374111,622.22966817,67.6,72.6,82.3,5,149.49930846,54.2573817,1.38,GnP,1
DH-019,8406.94376331,243403.48271793,667.69529841,13.05,15.7,82,2.65,152.21475452,58.49546262,0.53,TnP,1
DH-019,8409.67453694,243398.20095851,658.21432665,24,27.14,82,3.14,153.09120431,57.31571393,0.75,TnP,1
DH-019,8411.61452966,243394.32895392,651.57157875,31.3,35.7,82,4.4,153.6784146,56.47688775,0.73,TnP,1
DH-019,8418.39511321,243380.09812387,629.04132524,58.5,63.5,82,5,155.2697476,53.55455856,0.71,GnP,1
DH-020,8398.30365929,243419.35281106,672.435925,0,5,81,5,151.22495196,59.92938645,1.32,TnP,1
DH-020,8401.47103643,243413.4648175,660.96193942,13.28,18.28,81,5,152.30386318,59.58106255,0.78,TnP,1
DH-020,8402.64235023,243411.21522303,656.65317652,18.28,23.28,81,5,152.68545311,59.45396856,0.74,TnP,1
DH-020,8403.80305787,243408.94942646,652.35018225,23.28,28.28,81,5,153.06410337,59.32579422,0.62,TnP,1
DH-020,8404.95322234,243406.6673093,648.05272713,28.28,33.28,81,5,153.43986956,59.1965394,0.68,TnP,1
DH-020,8406.09244953,243404.36865081,643.76079066,33.28,38.28,81,5,153.83285798,59.06598904,0.83,TnP,1
DH-020,8407.17927716,243402.14887668,639.64577258,38.28,42.88,81,4.6,154.00000109,58.94947688,0.81,GnP,1
DH-020,8408.79672603,243398.83261506,633.5446432,45.21,50.21,81,5,154.00000108,58.74297229,0.92,GnP,1
DH-020,8409.93616483,243396.4964193,629.27344451,50.21,55.21,81,5,154.00000109,58.61147078,1.29,GnP,1
DH-020,8411.07989445,243394.15142607,625.00823604,55.21,60.21,81,5,154.00000109,58.47996743,1.38,GnP,1
DH-020,8412.17253235,243391.91118639,620.95303631,60.21,64.73,81,4.52,154.0000011,58.3607872,1.48,GnP,1
DH-020,8414.41725025,243387.30883264,612.68533841,69.76,74.63,81,4.87,154.0000011,58.10012891,,GnP,1
DH-020,8416.04795434,243383.96539379,606.72595132,77.44,81,81,3.56,154.00000108,58.00000099,,MzP,1
DH-021,8391.20864218,243432.7764257,672.68471705,0,4.23,75.8,4.23,151.31082362,60.24149772,0.56,TnP,1
DH-021,8393.59919688,243428.26088499,663.52843086,10.1,15.1,75.8,5,152.93369345,61.4358433,0.47,TnP,1
DH-021,8394.66214946,243426.14408676,659.12637413,15.1,20.1,75.8,5,153.74671435,61.99478128,0.61,TnP,1
DH-021,8395.67548518,243424.05118743,654.70244921,20.1,25.1,75.8,5,154.59057475,62.54913903,0.63,TnP,1
DH-021,8397.29153803,243420.52764747,647.08329589,28.65,33.65,75.8,5,156.13759733,63.50197908,1.08,TnP,1
DH-021,8398.17715999,243418.48914538,642.5990999,33.65,38.65,75.8,5,156.90064095,63.76665785,0.99,TnP,1
DH-021,8399.05912441,243416.41627992,638.12871457,38.65,43.65,75.8,5,157.00000114,62.74447744,0.82,GnP,1
DH-021,8399.97220594,243414.26519462,633.70773315,43.65,48.65,75.8,5,157.00000114,61.53443814,0.92,GnP,1
DH-021,8400.92067995,243412.03072988,629.34193032,48.65,53.65,75.8,5,157.00000114,60.31598278,1.1,GnP,1
DH-021,8401.90475036,243409.71240527,625.03140129,53.65,58.65,75.8,5,157.00000114,59.0904344,1,GnP,1
DH-021,8402.69336679,243407.85454141,621.68741132,58.65,61.47,75.8,2.82,157.00000114,58.52511658,0.91,GnP,1
DH-022,8431.30597708,243420.35366007,672.2160005,0,5,80.65,5,151.14939506,59.85949276,0.45,TnP,1
DH-022,8432.51689884,243418.14310753,667.89761445,5,10,80.65,5,151.42243446,59.59914742,0.4,TnP,1
DH-022,8433.72667265,243415.9096645,663.59082325,10,15,80.65,5,151.69099937,59.33851052,0.65,TnP,1
DH-023,8424.30664368,243433.35240996,671.95630102,0,5,82.6,5,151.16312904,59.77503545,0.65,TnP,1
DH-023,8425.5223467,243431.13180246,667.64429666,5,10,82.6,5,151.43703985,59.38988614,0.97,TnP,1
DH-023,8426.74125224,243428.88016228,663.34964745,10,15,82.6,5,151.704468,59.00464794,0.86,TnP,1
DH-023,8427.9631698,243426.5978517,659.07301274,15,20,82.6,5,151.9661282,58.61863786,0.88,TnP,1
DH-023,8428.93022897,243424.7779717,655.70386958,20,22.9,82.6,2.9,152.09725176,58.4217337,0.94,TnP,1
DH-024,8417.30901649,243446.36130517,671.80749553,0,5,80.85,5,151.00000103,59.7749171,0.63,TnP,1
DH-024,8418.53655259,243444.14677143,667.49574424,5,10,80.85,5,151.00000105,59.37946371,0.58,TnP,1
DH-024,8419.77833141,243441.90654313,663.20200435,10,15,80.85,5,151.00000104,58.98525314,0.73,TnP,1
DH-024,8421.03435263,243439.64062086,658.92629644,15,20,80.85,5,151.00000104,58.58943513,0.79,TnP,1
DH-024,8422.17642776,243437.5802628,655.09294813,20,24,80.85,4,151.00000104,58.22599443,1.02,TnP,1
DH-024,8425.3604767,243431.83608645,644.69374746,31.8,36.8,80.85,5,151.00000104,57.21478776,1.18,TnP,1
DH-024,8426.67748605,243429.45524661,640.49821166,36.8,41.8,80.85,5,151.099401,56.85794991,1.06,GnP,1
DH-024,8428.74689066,243425.66937875,633.93926339,44.65,49.65,80.85,5,151.58798229,56.43661798,0.93,GnP,1
DH-024,8430.06092216,243423.22658544,629.77947525,49.65,54.65,80.85,5,151.85755298,56.17166567,0.53,GnP,1
DH-024,8431.37248397,243420.760854,625.63279369,54.65,59.65,80.85,5,152.12309528,55.90646669,0.54,GnP,1
DH-024,8434.51072818,243414.75134219,615.73186526,66.65,71.65,80.85,5,152.74870169,55.26469349,0.82,GnP,1
DH-024,8435.81406172,243412.20716957,611.6292386,71.65,76.65,80.85,5,153.00000107,55.00000094,1.44,GnP,1
DH-024,8437.01189368,243409.85629197,607.86113919,76.65,80.85,80.85,4.2,153.00000109,55.00000093,1.44,MzP,1
DH-025,8408.7,243450.46,671.72,0,5,64.8,5,0,90.00000152,1.12,TnP,1
DH-025,8408.7,243450.46,666.72,5,10,64.8,5,180,90.00000152,0.75,TnP,1
DH-025,8408.7,243450.46,661.805,10,14.83,64.8,4.83,0,90,0.83,TnP,1
DH-025,8408.7,243450.46,644.81,27,31.82,64.8,4.82,0,90,0.72,TnP,1
DH-025,8408.7,243450.46,626.05,45.67,50.67,64.8,5,90,90.00000153,0.87,GnP,1
DH-025,8408.7,243450.46,621.415,50.67,54.94,64.8,4.27,0,90,1.44,GnP,1
DH-026,8409.81110449,243449.35753832,672.43623938,0,5,108.65,5,151.00000103,59.67310089,0.58,TnP,1
DH-026,8411.04604913,243447.12963922,668.1314228,5,10,108.65,5,151.00000104,59.09885104,0.66,TnP,1
DH-026,8412.30133147,243444.86504992,663.85391712,10,15,108.65,5,151.00000103,58.52697905,1.02,TnP,1
DH-026,8413.57593515,243442.56560402,659.60362726,15,20,108.65,5,151.00000105,57.99387367,1,TnP,1
DH-026,8414.87192001,243440.22758544,655.3822705,20,25,108.65,5,151.00000104,57.3179578,0.63,TnP,1
DH-026,8416.19034781,243437.84907873,651.18967957,25,30,108.65,5,151.00000104,56.7440886,0.5,TnP,1
DH-026,8418.85996556,243433.03296081,642.96837557,34.9,39.9,108.65,5,151.00000105,55.56542802,0.47,TnP,1
DH-026,8422.37810529,243426.68636696,632.65978414,47.5,52.5,108.65,5,150.99435973,54.07468675,0.73,GnP,1
DH-026,8425.35523657,243421.33672365,624.42588621,57.75,62.75,108.65,5,150.78952713,52.53071533,1.12,GnP,1
DH-026,8426.77803292,243418.79679074,620.67304378,62.75,67.25,108.65,4.5,150.69363485,51.82678134,0.94,GnP,1
DH-027,8458.05472011,243433.85134572,672.5958318,0,5,83.5,5,151.35161711,59.81127682,1.6,TnP,1
DH-027,8459.25385844,243431.62554672,668.2815863,5,10,83.5,5,152.01798052,59.44503657,0.5,TnP,1
DH-027,8462.42732293,243425.4305523,656.71720251,18.5,23.5,83.5,5,153.75571306,58.43444063,0.61,TnP,1
DH-027,8463.57802814,243423.06462588,652.46622049,23.5,28.5,83.5,5,154.36774016,58.05833268,0.45,TnP,1
DH-028,8450.80792678,243446.84756657,671.90910968,0,5,72.9,5,151.50187103,59.41537383,0.88,TnP,1
DH-028,8452.02341461,243444.57203244,667.62463263,5,10,72.9,5,152.26968062,58.47623635,1.07,TnP,1
DH-028,8453.24029201,243442.21775966,663.38865431,10,15,72.9,5,153.05255345,57.45906068,1.3,TnP,1
DH-028,8454.45885399,243439.77962236,659.20334249,15,20,72.9,5,153.82521647,56.39137105,1.23,TnP,1
DH-028,8457.07784303,243434.2831075,650.38786987,25.72,30.72,72.9,5,155.31933242,54.12751142,0.55,TnP,1
DH-028,8458.30249027,243431.5808709,646.35923269,30.72,35.72,72.9,5,155.91343529,53.1346897,0.57,TnP,1
DH-028,8459.5303768,243428.83665421,642.35979536,35.72,40.72,72.9,5,155.87480328,53.00046029,0.64,TnP,1
DH-029,8444.05476829,243459.86601222,671.9248572,0,5,81.55,5,151.1368208,60.00096438,0.56,TnP,1
DH-029,8445.25648718,243457.673918,667.59462983,5,10,81.55,5,151.39956276,60.00241754,0.8,TnP,1
DH-029,8446.44809419,243455.47642305,663.26436555,10,15,81.55,5,151.66229992,60.00334892,0.5,TnP,1
DH-029,8447.62956999,243453.27356406,658.93413615,15,20,81.55,5,151.92505252,60.00375861,0.56,TnP,1
DH-029,8448.80091902,243451.06533303,654.60392583,20,25,81.55,5,152.18780822,60.00364653,0.73,TnP,1
DH-029,8449.96214561,243448.85172195,650.27371877,25,30,81.55,5,152.45055456,60.00301278,0.66,TnP,1
DH-029,8451.11319069,243446.63268796,645.94349749,30,35,81.55,5,152.7165933,60.00183949,1.12,TnP,1
DH-029,8452.25446322,243444.40798513,641.61345953,35,40,81.55,5,152.96771282,59.98985602,1.37,TnP,1
DH-029,8453.38992752,243442.17526293,637.28598524,40,45,81.55,5,153.12027295,59.88323017,1.2,GnP,1
DH-029,8454.52383584,243439.93188671,632.96375374,45,50,81.55,5,153.2511002,59.75514727,0.86,GnP,1
DH-029,8455.58338786,243437.82497199,628.92721962,50,54.35,81.55,4.35,153.36141369,59.64627742,0.73,GnP,1
DH-030,8434.7,243477.96,662.65,15.3,20.3,71.75,5,0,90,0.34,TnP,1
DH-030,8434.7,243477.96,657.65,20.3,25.3,71.75,5,0,90,0.47,TnP,1
DH-030,8434.7,243477.96,652.65,25.3,30.3,71.75,5,0,90.00000152,0.51,TnP,1
DH-030,8434.7,243477.96,647.65,30.3,35.3,71.75,5,180,90.00000152,0.73,TnP,1
DH-030,8434.7,243477.96,643.065,35.3,39.47,71.75,4.17,0,90,0.53,TnP,1
DH-030,8434.7,243477.96,632.48,45.47,50.47,71.75,5,0,90,0.63,GnP,1
DH-030,8434.7,243477.96,622.005,57.19,59.7,71.75,2.51,0,90,0.52,GnP,1
DH-031,8435.3045679,243476.85788743,678.28770978,0,5,86.4,5,151.29015358,59.80305675,0.48,TnP,1
DH-031,8436.50922983,243474.63474761,673.97348604,5,10,86.4,5,151.80294121,59.44762369,0.73,TnP,1
DH-031,8437.70638299,243472.37714855,669.67607876,10,15,86.4,5,152.3223177,59.07775131,0.96,TnP,1
DH-031,8438.89587094,243470.0845646,665.39587835,15,20,86.4,5,152.8306478,58.70580416,1.11,TnP,1
DH-031,8441.10670634,243465.68961337,657.41259704,24.38,29.38,86.4,5,153.78318106,57.98120061,0.92,TnP,1
DH-031,8442.27406651,243463.29464504,653.18177922,29.38,34.38,86.4,5,154.24322588,57.61778943,0.93,TnP,1
DH-031,8443.43405035,243460.86498587,648.9674574,34.38,39.38,86.4,5,154.71216789,57.23608465,1.1,TnP,1
DH-031,8444.58139453,243458.40797636,644.76490091,39.38,44.38,86.4,5,155.22478825,57.09920101,1.03,GnP,1
DH-031,8445.70292461,243455.94445562,640.56008222,44.38,49.38,86.4,5,155.8221051,57.35831327,0.95,GnP,1
DH-031,8446.79064987,243453.48708266,636.34393135,49.38,54.38,86.4,5,156.42812112,57.61466255,0.85,GnP,1
DH-031,8447.6309051,243451.54908984,633.00651886,54.38,57.28,86.4,2.9,156.78801915,57.76385109,0.9,GnP,1
DH-031,8449.94157246,243445.9337568,623.24910341,66.05,68.6,86.4,2.55,158.35501312,58.38779386,1.11,GnP,1
DH-031,8451.5597161,243441.73845718,615.88303545,73.66,78.25,86.4,4.59,159.46888065,58.80696266,0.99,MzP,1
DH-032,8426.8357622,243414.08586517,664.7394753,8.48,13.23,100.6,4.75,208.5021,58.87278496,0.51,TnP,1
DH-032,8422.15087956,243405.60059813,649.28031065,26.61,31.61,100.6,5,209.28854997,56.94225442,0.7,TnP,1
DH-032,8421.03749949,243403.62010325,645.80843992,31.61,34.91,100.6,3.3,209.42594948,56.58246726,0.8,TnP,1
DH-032,8418.69460273,243399.49930314,638.7646396,39.25,44.25,100.6,5,209.76490092,55.66401393,0.76,GnP,1
DH-032,8417.56129162,243397.52176807,635.44585738,44.25,47.3,100.6,3.05,209.90086756,55.28276264,1.16,GnP,1
DH-032,8415.80218022,243394.45980652,630.40131143,49.43,54.43,100.6,5,209.73915141,54.91788157,0.87,GnP,1
DH-032,8414.38143452,243391.95782108,626.31190371,54.43,59.43,100.6,5,209.44111615,54.82295662,0.8,GnP,1
DH-032,8411.93382968,243387.57138089,619.20891041,63.13,68.13,100.6,5,208.8638712,54.6357321,0.94,GnP,1
DH-032,8410.78363897,243385.47753811,615.84627109,68.13,71.38,100.6,3.25,208.65346044,54.56636952,0.87,GnP,1
DH-033,8489.43951461,243245.35802026,640.47991408,0,5,60.7,5,152.33866425,59.44687132,,TnP,1
DH-033,8490.41298451,243243.50078934,636.92763669,5,8.25,60.7,3.25,152.33866425,59.44687132,,TnP,1
DH-033,8492.72600948,243238.96933272,628.66327397,14.15,18.5,60.7,4.35,153.28840224,57.78810857,,TnP,1
DH-033,8497.67147078,243228.82506014,611.66989292,34.25,39.25,60.7,5,154.69060372,55.01104033,0.73,TnP,1
DH-033,8498.89935106,243226.21053261,607.59306729,39.25,44.25,60.7,5,154.99389259,54.35234252,0.77,GnP,1
DH-033,8499.97871032,243223.88448555,604.05059679,44.25,48,60.7,3.75,155.25610359,53.76467695,0.8,GnP,1
DH-034,8479.23085859,243264.66281078,628.13176492,16.6,21.6,62.95,5,153.46554298,57.74403486,0.59,TnP,1
DH-034,8480.20908096,243262.69502985,624.672272,21.6,24.8,62.95,3.2,153.72390237,57.31276016,0.77,TnP,1
